Created_Date,Price,Area,Bedrooms,Bathrooms,Parking_Spaces,Latitude,Longitude,Neighborhood
2018,3890000.0,187,3,5,3,-23.5657903,-46.6643325,Jardim Paulista
2021,5949000.0,172,3,5,3,-23.6062625,-46.67280041816877,Indianópolis
2018,16990000.0,215,3,5,3,-23.6006423,-46.6749353,Vila Olímpia
2022,2690000.0,193,3,5,3,-23.56210735,-46.62394355,Aclimação
2021,2600000.0,300,3,4,4,-23.5512969,-46.5618847,Tatuapé
2018,3200000.0,155,3,4,4,-23.576298840036124,-46.645617059600326,Paraíso
2024,4500000.0,200,3,4,4,-23.553757266357973,-46.71416790882457,Alto de Pinheiros
2021,7750000.0,274,3,5,4,-23.55000090717143,-46.71915018787043,Alto de Pinheiros
2018,2650000.0,204,3,4,4,-23.55609125,-46.60755025,Mooca
2018,4255000.0,242,3,5,4,-23.623279040993022,-46.67382946935149,Campo Belo
2018,7200000.0,233,3,5,4,-23.569271,-46.6902785061641,Pinheiros
2018,2160000.0,160,4,4,2,-23.61426715089025,-46.66466959800176,Indianópolis
2018,2890438.0,158,4,5,2,-23.53462055,-46.676677591536965,Perdizes
2022,1080000.0,155,4,4,2,-23.4598261,-46.62140573832208,Tremembé
2018,2790000.0,142,4,4,2,-23.580281007296318,-46.67276119801773,Itaim Bibi
2018,3100000.0,296,4,5,3,-23.649355822080505,-46.69398757983691,Santo Amaro
2019,3400000.0,270,4,4,3,-23.56812775,-46.65681615833274,Jardim Paulista
2019,1300000.0,204,4,4,3,-23.531187598592563,-46.69745687231677,Vila Romana
2022,1650000.0,171,4,5,3,-23.488219639447426,-46.62904631340826,Santana
2018,2400000.0,280,4,6,3,-23.657064088142867,-46.69562169742083,Santo Amaro
2018,2900000.0,280,4,4,3,-23.657064088142867,-46.69562169742083,Santo Amaro
2024,6070000.0,185,4,5,3,-23.578227535646164,-46.672690679013805,Itaim Bibi
2024,2700000.0,256,4,5,3,-23.615060036255556,-46.67757673107344,Campo Belo
2019,1280000.0,230,4,4,3,-23.5078249,-46.6264295,Santana
2018,1380000.0,230,4,4,3,-23.616468408741248,-46.622822217257934,Jardim da Saúde
2023,3961000.0,234,4,6,3,-23.59605561500956,-46.6267467823476,Vila Mariana
2020,9394000.0,370,4,6,4,-23.597058509806896,-46.65053054786081,Vila Clementino
2018,2590000.0,202,4,5,4,-23.534627,-46.68002385428118,Perdizes
2018,18000000.0,587,4,6,8,-23.5734443521056,-46.65810209262143,Jardim Paulista
2022,4200000.0,254,4,6,4,-23.602798002561176,-46.66338129729672,Moema
2021,1500000.0,225,4,4,4,-23.571666334014267,-46.59127361229511,Parque da Mooca
2018,2750000.0,281,4,6,4,-23.63308130436349,-46.73312845377042,Vila Andrade
2018,16000000.0,500,5,6,7,-23.5892049,-46.6839228,Itaim Bibi
2018,2300000.0,260,4,6,4,-23.624895287323262,-46.73813305222849,Vila Andrade
2019,575000.0,50,1,1,1,-23.55267889518695,-46.64654146234008,Bela Vista
2018,440000.0,42,1,1,1,-23.5401969,-46.6438486,Campos Elíseos
2018,620000.0,46,1,1,1,-23.53445094854744,-46.71836795484147,Alto da Lapa
2018,445200.0,30,1,1,1,-23.5961374,-46.68710660000001,Vila Olímpia
2018,320000.0,36,1,1,1,-23.5543382,-46.6572486,Consolação
2018,670000.0,39,1,1,1,-23.5790241,-46.6364872,Vila Mariana
2018,497000.0,62,1,1,1,-23.55318125,-46.65152669704473,Consolação
2018,679990.0,74,1,1,1,-23.585901283780903,-46.63100673510471,Vila Mariana
2018,900000.0,48,1,1,1,-23.6075547,-46.66209288763757,Indianópolis
2018,439000.0,40,1,1,1,-23.54829015,-46.60517360361859,Mooca
2018,695000.0,42,1,2,1,-23.586173414082246,-46.67514128582773,Itaim Bibi
2023,1430000.0,79,1,2,1,-23.60908785,-46.66459197354185,Indianópolis
2024,695000.0,42,1,2,1,-23.586173414082246,-46.67514128582773,Itaim Bibi
2018,1849000.0,75,1,2,1,-23.59972507409842,-46.68204407783183,Vila Olímpia
2020,695000.0,42,1,2,1,-23.586173414082246,-46.67514128582773,Itaim Bibi
2018,1769390.0,99,1,2,1,-23.536799335185183,-46.67561961111111,Perdizes
2023,790000.0,47,1,2,1,-23.6055750281183,-46.66596959313331,Moema
2018,648500.0,43,1,2,1,-23.58320445,-46.67880415,Itaim Bibi
2021,1599990.0,70,1,2,1,-23.547522132920808,-46.69127632992864,Sumarezinho
2019,1250000.0,60,1,2,1,-23.5614979,-46.6770759,Pinheiros
2021,1830000.0,74,1,2,1,-23.5672814,-46.6588621,Jardim Paulista
2023,2120000.0,82,2,1,1,-23.5756747,-46.6454526,Paraíso
2018,410000.0,46,2,1,1,-23.52950458636364,-46.526269909090914,Vila Esperança
2018,346000.0,50,2,1,1,-23.525250583155508,-46.51034755540572,Vila Ré
2018,1150000.0,87,2,1,1,-23.604108565395972,-46.66608481767109,Indianópolis
2023,360000.0,59,2,1,1,-23.592776325120308,-46.5794479248941,Vila Prudente
2019,1929970.0,76,2,1,2,-23.605050181291592,-46.66900905778749,Moema
2018,1100000.0,65,2,1,2,-23.5892049,-46.6839228,Itaim Bibi
2020,2299980.0,160,2,1,2,-23.56876581194695,-46.66278852823407,Jardim Paulista
2021,1060000.0,87,2,1,2,-23.53494989929506,-46.6601573420288,Santa Cecília
2021,695000.0,94,2,2,1,-23.56571918,-46.59476982,Mooca
2018,520000.0,78,2,2,1,-23.488644168883667,-46.63126864630112,Santana
2018,400000.0,74,2,2,1,-23.609852115801623,-46.60109863010481,Vila Moinho Velho
2018,619000.0,65,2,2,1,-23.58656875,-46.6265695,Vila Mariana
2018,799000.0,70,2,2,1,-23.58433205,-46.62812082522153,Vila Mariana
2018,530000.0,61,2,2,1,-23.5288024,-46.74309631824056,Vila Leopoldina
2022,1650000.0,50,2,2,1,-23.54879595,-46.59526098689558,Mooca
2018,1602317.3015935991,65,2,2,1,-23.609159074399248,-46.65430164068608,Indianópolis
2018,949000.0,72,2,2,2,-23.5242502,-46.70209410516432,Vila Romana
2018,1219000.0,90,2,2,2,-23.604254395841377,-46.66590258510537,Moema
2018,798000.0,76,2,2,2,-23.50272062317336,-46.585713070209245,Vila Maria
2018,700000.0,58,2,2,2,-23.59320116518912,-46.64150818924588,Vila Clementino
2023,930000.0,79,2,2,2,-23.525880962284077,-46.73855702647702,Vila Leopoldina
2023,650000.0,54,2,2,2,-23.52930154964381,-46.72683577518923,Vila Leopoldina
2018,2170000.0,102,2,2,2,-23.5544125642232,-46.68190507083025,Pinheiros
2018,1340000.0,96,2,2,2,-23.61345444581732,-46.61552557821697,Bosque da Saúde
2023,1100000.0,89,2,2,2,-23.544884145046726,-46.56245241478409,Vila Gomes Cardim
2018,1200000.0,62,2,2,2,-23.589686756924078,-46.62604536621954,Vila Mariana
2018,890000.0,107,2,2,2,-23.47693528416961,-46.61000055795765,Tucuruvi
2018,1414950.0,110,2,3,1,-23.58228209113992,-46.6727369387829,Itaim Bibi
2021,1550000.0,79,2,3,1,-23.50707295,-46.633250587079736,Santana
2018,1865080.0,80,2,3,1,-23.607622407356345,-46.6685981529014,Moema
2018,860000.0,87,2,3,1,-23.60263425,-46.680217,Vila Olímpia
2018,855000.0,76,2,3,1,-23.602858940944884,-46.67527292283465,Vila Olímpia
2024,1540000.0,96,2,3,2,-23.53143381827845,-46.72722695051036,Vila Leopoldina
2018,1060000.0,70,2,3,2,-23.597085,-46.6628884,Moema
2018,770000.0,72,2,3,2,-23.5340276,-46.71730084971591,Lapa
2019,939800.0,120,2,3,2,-23.54107555,-46.67765673945364,Perdizes
2018,1370000.0,101,2,3,2,-23.60718647422044,-46.67090106986159,Indianópolis
2018,506000.0,76,3,1,1,-23.48308367738547,-46.64602123417457,Lauzane Paulista
2018,290000.0,81,3,1,1,-23.49457013631603,-46.71435916598719,Pirituba
2018,642000.0,73,3,1,1,-23.53676873365761,-46.706264019927225,Vila Ipojuca
2018,400000.0,93,3,1,1,-23.498231880420857,-46.40023638232612,Itaim Paulista
2018,380000.0,65,3,1,1,-23.66410432969318,-46.67859139903118,Jardim Marajoara
2018,580000.0,109,3,1,1,-23.497604,-46.62626988491709,Santana
2024,390000.0,93,3,1,1,-23.46827970460468,-46.606668335413566,Jardim Leonor Mendes de Barros
2018,2098628.0,126,3,1,2,-23.53319904532374,-46.67153550071942,Perdizes
2022,1150000.0,124,3,1,2,-23.5011232,-46.63809916687042,Santana
2022,1080000.0,101,3,1,2,-23.576298840036124,-46.645617059600326,Paraíso
2018,2399970.0,112,3,1,2,-23.60263425,-46.680217,Vila Olímpia
2019,1659990.0,126,3,2,1,-23.579465084589025,-46.673280870640205,Itaim Bibi
2023,850000.0,88,3,2,1,-23.557453950000003,-46.60467863086886,Mooca
2020,479000.0,64,3,2,1,-23.5197308,-46.60151620912637,Vila Guilherme
2018,447000.0,70,3,2,1,-23.601574946470432,-46.615101750774514,Vila Firmiano Pinto
2018,814000.0,78,3,2,1,-22.275550273627086,-51.48920787626524,Parque da Vila Prudente
2020,670000.0,70,3,2,1,-23.60583563412369,-46.629110924515246,Chácara Inglesa
2018,1190000.0,74,3,2,2,-23.5307393335993,-46.68813663707285,Vila Pompéia
2018,1300000.0,93,3,2,2,-23.6134365,-46.66444641437213,Indianópolis
2019,835000.0,80,3,2,2,-23.59964621924524,-46.639774545843714,Vila Clementino
2018,1699000.0,232,3,2,2,-23.53796505,-46.67124372854936,Perdizes
2023,1850000.0,122,3,2,2,-23.565120915125007,-46.6614185209482,Jardim Paulista
2018,749000.0,72,3,2,2,-23.6160756,-46.6388524,Vila da Saúde
2023,1375000.0,100,3,2,2,-23.61395299983945,-46.63623724386144,Saúde
2021,650000.0,70,3,2,2,-23.60583563412369,-46.629110924515246,Chácara Inglesa
2018,990000.0,112,3,2,2,-23.566792548095304,-46.62017384086817,Cambuci
2018,691000.0,96,3,2,2,-23.6254055,-46.6228869997914,Vila Santo Estéfano
2018,2400000.0,125,3,2,2,-23.5698251725177,-46.64979428116774,Paraíso
2018,730000.0,75,3,2,2,-23.687903627843607,-46.68750111373178,Usina Piratininga
2018,860000.0,96,3,2,2,-23.542730504416987,-46.57264873217644,Vila Azevedo
2024,1150000.0,94,3,2,2,-23.555929364916103,-46.59600696525714,Mooca
2018,1550000.0,152,3,3,1,-23.55779605,-46.67405697239833,Pinheiros
2022,1750000.0,113,3,3,1,-23.5943901,-46.6822487,Itaim Bibi
2018,777000.0,98,3,3,1,-23.545877547728065,-46.691571177449255,Sumarezinho
2023,2685000.0,239,3,3,1,-23.5447904,-46.65689113631191,Higienópolis
2018,1297000.0,101,3,3,1,-23.562037739374706,-46.66598963198932,Cerqueira César
2022,1600000.0,163,3,3,1,-23.55864652881105,-46.661603193142525,Cerqueira César
2021,995000.0,118,3,3,1,-23.54130129460568,-46.68293746835074,Sumaré
2023,2200000.0,165,3,3,1,-23.56818430321668,-46.662171898651714,Jardim Paulista
2018,1375000.0,98,3,3,1,-23.60688318854505,-46.65394864066239,Moema
2018,1987310.0,109,3,3,1,-23.534810998948743,-46.67695380246704,Perdizes
2018,2990000.0,133,3,3,2,-23.5748164,-46.64749365,Paraíso
2018,2980000.0,153,3,3,2,-23.5832662,-46.6395068,Vila Mariana
2018,1300000.0,198,3,3,2,-23.53577347014925,-46.666658291044776,Perdizes
2020,960000.0,85,3,3,2,-23.48120156575424,-46.63928685196922,Lauzane Paulista
2021,2195000.0,98,3,3,2,-23.6027741,-46.6673331970313,Moema
2022,2900000.0,127,3,3,2,-23.57374485,-48.02442576609145,Jardim Paulista
2022,2650000.0,161,3,3,2,-23.53796505,-46.67124372854936,Perdizes
2018,1100000.0,100,3,3,2,-23.644051810954057,-46.66828345539878,Vila Mascote
2019,2299980.0,156,3,3,3,-23.589686756924078,-46.62604536621954,Vila Mariana
2018,2590000.0,137,3,3,3,-23.6317272,-46.6948065,Santo Amaro
2024,1500000.0,80,3,3,3,-23.606643532998703,-46.65598200528984,Moema
2018,1690000.0,180,3,3,3,-23.57892525,-46.59019245,Parque da Mooca
2018,1400000.0,105,3,3,3,-23.533470450000003,-46.6842878007428,Perdizes
2018,1400000.0,104,3,3,3,-23.53595265,-46.6779167130417,Perdizes
2018,1750000.0,112,3,4,2,-23.60310585,-46.65908187325634,Indianópolis
2021,4951000.0,165,3,5,2,-23.60210215579904,-46.66509723455112,Indianópolis
2018,3999000.0,158,3,4,2,-23.59915828538743,-46.66173084978817,Moema
2019,3150000.0,230,3,4,2,-23.57068436916,-46.65505561012951,Jardim Paulista
2018,2650000.0,122,3,4,2,-23.55065208988229,-46.69123128544301,Sumarezinho
2018,1195000.0,153,3,5,2,-23.49173355,-46.6312505184556,Santana
2018,2020000.0,175,3,5,3,-23.5491635,-46.66034025305251,Higienópolis
2018,3457481.0,222,3,5,3,-23.536799335185183,-46.67561961111111,Perdizes
2018,1590000.0,152,3,5,3,-23.5381091,-46.67969015502328,Perdizes
2018,3800000.0,182,3,4,3,-23.576742305662272,-46.64214748149147,Paraíso
2018,2500000.0,155,3,5,3,-23.6555267,-46.69286,Santo Amaro
2018,3424000.0,197,3,4,3,-23.5677856,-46.65205395,Jardim Paulista
2018,2800000.0,240,3,5,3,-23.622231353646125,-46.66995399444336,Campo Belo
2018,2200000.0,170,3,5,3,-23.657064088142867,-46.69562169742083,Santo Amaro
2018,1375000.0,169,3,4,3,-23.4581119,-46.62153379910208,Tremembé
2018,1380000.0,125,3,4,3,-23.6071632,-46.6361383,Chácara Inglesa
2018,2500000.0,189,3,4,3,-23.56968655,-46.65522663173418,Jardim Paulista
2020,1200000.0,126,3,5,3,-23.628014848887403,-46.73424424255881,Vila Andrade
2018,5500000.0,305,3,5,4,-23.59860375,-46.66393814689949,Moema
2021,3790000.0,157,3,4,4,-23.60263425,-46.680217,Vila Olímpia
2019,3100000.0,231,3,4,4,-23.487343080340658,-46.6296153514729,Santana
2023,15515000.0,306,3,4,4,-23.5627701,-46.6705358,Cerqueira César
2022,2650000.0,190,3,5,4,-23.59605561500956,-46.6267467823476,Vila Mariana
2020,2650000.0,150,4,5,2,-23.605343350290923,-46.66580344346223,Moema
2018,830000.0,183,4,5,2,-23.71421841553508,-46.701987686020246,Cidade Dutra
2018,1420000.0,160,4,5,2,-23.5361192,-46.68600811850064,Perdizes
2018,1395000.0,156,4,4,3,-23.550613,-46.5583776,Tatuapé
2018,2300000.0,280,4,4,3,-23.657064088142867,-46.69562169742083,Santo Amaro
2018,1250000.0,125,4,4,3,-23.64748484974324,-46.66696034955426,Vila Mascote
2023,1900000.0,190,4,5,3,-23.62014525,-46.66721149999999,Campo Belo
2018,2850000.0,137,4,4,3,-23.60743845,-46.66034273404978,Indianópolis
2018,2600000.0,190,4,4,3,-23.577214163982458,-46.60930881227764,Ipiranga
2018,3200000.0,270,4,6,3,-23.55960581376625,-46.66623633846884,Jardim Paulista
2022,2399970.0,200,4,4,3,-23.62509795,-46.67639915,Campo Belo
2022,3649980.0,306,4,5,3,-23.565801647294624,-46.65972658535017,Jardim Paulista
2018,2199980.0,168,4,5,3,-23.53325046403279,-46.66818185307989,Perdizes
2018,1899980.0,238,4,4,3,-23.59312431937188,-46.62583365197833,Jardim Vila Mariana
2018,1200000.0,220,4,5,4,-23.621958761432165,-46.6215474135781,Bosque da Saúde
2018,2200000.0,183,4,5,4,-23.65751607702559,-46.69908781593971,Santo Amaro
2018,820000.0,271,4,4,4,-23.63464501815399,-46.73204102019686,Vila Andrade
2023,1950000.0,329,4,5,5,-23.51280899084272,-46.62624467481749,Santana
2023,11599000.0,420,4,5,5,-23.59877088325538,-46.68413892889472,Vila Olímpia
2022,2450000.0,306,4,5,5,-23.493722653141678,-46.62816875642551,Santana
2018,8800000.0,324,4,5,6,-23.60094185,-46.6565942,Indianópolis
2023,1500000.0,240,4,6,4,-23.488219639447426,-46.62904631340826,Santana
2018,313500.0,60,1,1,1,-23.5571413,-46.599923253643794,Mooca
2022,455000.0,39,1,1,1,-23.5596696,-46.66265959686128,Jardim Paulista
2018,600000.0,44,1,1,1,-23.604882,-46.66807321255342,Indianópolis
2023,375000.0,33,1,1,1,-23.537426015247632,-46.659783251507896,Santa Cecília
2023,1000000.0,49,1,1,1,-23.589166072210475,-46.67310580659345,Itaim Bibi
2019,370000.0,36,1,1,1,-23.6400108,-46.6432179,Jabaquara
2022,318000.0,36,1,1,1,-23.551369,-46.64302835591809,Bela Vista
2018,320000.0,49,1,1,1,-23.55812793101005,-46.63174482887974,Liberdade
2018,580000.0,30,1,1,1,-23.54534995,-46.690230357726016,Sumaré
2023,640000.0,32,1,1,1,-23.57112706903883,-46.66093732843387,Jardim Paulista
2018,950000.0,63,1,2,1,-23.5535279213608,-46.690566396799,Vila Madalena
2022,789970.0,47,1,2,1,-23.52791175962264,-46.68316746134733,Vila Pompéia
2018,1290000.0,75,1,2,1,-23.586173414082246,-46.67514128582773,Itaim Bibi
2018,1800000.0,78,1,2,1,-23.561510584293806,-46.65490370895314,Bela Vista
2018,2744320.0,85,1,2,1,-23.57068436916,-46.65505561012951,Jardim Paulista
2018,1599970.0,120,1,2,1,-23.57457262250761,-46.66782303338766,Jardim Paulista
2019,1005198.0,54,1,2,1,-23.53709685,-46.67617489898354,Perdizes
2019,1300000.0,94,1,2,1,-23.59780588994056,-46.68132022069525,Vila Olímpia
2020,1194980.0,115,2,1,1,-23.6051895,-46.6776327,Vila Olímpia
2024,369000.0,40,2,1,1,-23.500096552727893,-46.52413767906238,Cangaíba
2019,529800.0,70,2,1,1,-23.61501179965008,-46.599540498472905,Sacomã
2023,440000.0,62,2,1,1,-23.60580623827204,-46.61993753638959,Vila Gumercindo
2018,320000.0,50,2,1,1,-23.47248624738757,-46.64283720728572,Lauzane Paulista
2018,380000.0,55,2,1,1,-23.47248624738757,-46.64283720728572,Lauzane Paulista
2018,341000.0,58,2,1,1,-23.511285574805285,-46.60161697653763,Vila Guilherme
2018,380000.0,50,2,1,1,-23.5941503,-46.5380932,Vila Ema
2018,3300000.0,140,2,1,2,-23.54156545,-46.65924364420772,Higienópolis
2018,900000.0,62,2,1,2,-23.56703965,-46.65342448764929,Jardim Paulista
2018,2210340.0,100,2,1,2,-23.579465084589025,-46.673280870640205,Itaim Bibi
2022,805000.0,57,2,1,2,-23.5693711,-46.6582342,Jardim Paulista
2021,750000.0,62,2,2,1,-23.606002253094587,-46.66890144081107,Indianópolis
2018,570000.0,63,2,2,1,-23.608967119353444,-46.62921156726505,Chácara Inglesa
2018,617000.0,77,2,2,1,-23.5137228,-46.62600613655272,Santana
2018,800000.0,59,2,2,1,-23.5212607515132,-46.730487743362055,Vila Leopoldina
2024,520000.0,60,2,2,1,-23.5630889,-46.5827757,Vila Bertioga
2018,446000.0,109,2,2,1,-23.50117875,-46.61887965056209,Santana
2018,798000.0,63,2,2,1,-23.610235135191814,-46.635041387877386,Chácara Inglesa
2018,950000.0,82,2,2,2,-23.604398894787963,-46.62014998162165,Vila Gumercindo
2024,735000.0,60,2,2,2,-23.58876005,-46.598058,Ipiranga
2018,630000.0,67,2,2,2,-23.608319345673976,-46.62438704915726,Bosque da Saúde
2018,990000.0,70,2,2,2,-23.584937891599296,-46.63001875861109,Vila Mariana
2018,1270000.0,77,2,3,1,-23.63646812507716,-46.6933781424135,Santo Amaro
2018,1600000.0,162,2,3,1,-23.569425974809736,-46.66242222179781,Jardim Paulista
2021,1494500.0,79,2,3,1,-23.50707295,-46.633250587079736,Santana
2018,1649000.0,82,2,3,1,-23.551840645280052,-46.61498915275421,Brás
2018,590000.0,130,2,3,2,-23.624560013455596,-46.735810834846696,Vila Andrade
2019,1490963.0,85,2,3,2,-23.5989265,-46.6838223,Vila Olímpia
2021,1400000.0,86,2,3,2,-23.598693136541456,-46.6272442841069,Vila Mariana
2018,2350000.0,113,2,3,2,-23.151672,-47.0537507,Paraíso
2018,1650000.0,100,2,3,2,-23.5980058,-46.6434179,Vila Clementino
2020,975000.0,89,2,3,2,-23.533814987418573,-46.57482568678815,Tatuapé
2018,954000.0,94,2,3,2,-23.62498467729849,-46.73915275553725,Vila Andrade
2018,670000.0,77,3,1,1,-23.585901283780903,-46.63100673510471,Vila Mariana
2018,270000.0,59,3,1,1,-23.6502907,-46.7999499,Vila Regina
2018,600000.0,80,3,1,1,-23.61469025,-46.636377040615145,Saúde
2021,2500000.0,106,3,1,2,-23.61426715089025,-46.66466959800176,Indianópolis
2018,4200000.0,147,3,1,2,-23.0503416,-47.8327759,Vila Nova Conceição
2018,2000000.0,92,3,1,2,-23.558825,-46.6747688,Pinheiros
2020,3597900.0,143,3,1,2,-23.593047018244857,-46.68920762914779,Vila Olímpia
2018,2935000.0,104,3,1,2,-23.5260364191415,-46.69610525008134,Vila Romana
2018,1780000.0,119,3,1,2,-23.54310025,-46.65690992525427,Higienópolis
2020,1237994.0,152,3,1,2,-23.62952575,-46.74305938930027,Vila Andrade
2023,790000.0,83,3,1,2,-23.49382075,-46.62645037390035,Santana
2019,695000.0,93,3,2,1,-23.58518105,-46.6025937562042,Ipiranga
2021,450000.0,68,3,2,1,-23.47769583303012,-46.599531248028605,Vila Gustavo
2021,510000.0,67,3,2,1,-23.55813886933998,-46.530336250473866,Vila Carrão
2020,540000.0,78,3,2,1,-23.581574142351023,-46.578402990704845,Vila Prudente
2018,790000.0,87,3,2,1,-23.51754296065013,-46.59049828533665,Vila Maria
2018,1500000.0,140,3,2,1,-23.53442819236954,-46.65762544575196,Santa Cecília
2018,549000.0,64,3,2,1,-23.565035982856315,-46.61838192921409,Cambuci
2018,699900.0,73,3,2,2,-23.60583563412369,-46.629110924515246,Chácara Inglesa
2021,565000.0,74,3,2,2,-23.63072893177856,-46.60440175343516,Vila das Mercês
2022,545000.0,65,3,2,2,-23.558255970764755,-46.620346346961526,Cambuci
2023,749000.0,80,3,2,2,-23.541041696181185,-46.53126531039076,Vila Matilde
2023,1171000.0,123,3,2,2,-23.571816844093544,-46.66449505814583,Jardim Paulista
2018,1170000.0,150,3,3,1,-23.5386136,-46.6590454,Santa Cecília
2018,850000.0,86,3,3,1,-23.6121011,-46.66220183533457,Indianópolis
2024,877000.0,121,3,3,1,-23.53745933172566,-46.67608820091552,Perdizes
2024,1950000.0,244,3,3,1,-23.5428424,-46.66201285808052,Higienópolis
2018,1390000.0,110,3,3,1,-23.5592064,-46.66635349810124,Jardim Paulista
2024,1060000.0,103,3,3,1,-23.54057508203045,-46.67038963915655,Perdizes
2018,1300000.0,130,3,3,1,-23.60263425,-46.680217,Vila Olímpia
2024,1979000.0,140,3,3,1,-23.53480415,-46.66644739137965,Perdizes
2018,1450000.0,118,3,3,1,-23.54294895,-46.65991300775868,Higienópolis
2019,650000.0,126,3,3,1,-23.55875195,-46.60056439942274,Mooca
2019,2300000.0,123,3,3,2,-23.5289755476554,-46.570298266251534,Parque São Jorge
2024,1230000.0,99,3,3,2,-23.540496,-46.55216819555289,Vila Gomes Cardim
2019,740000.0,96,3,3,2,-23.5002361,-46.64810455,Casa Verde
2018,960000.0,100,3,3,2,-23.505522067817854,-46.67092276137444,Limão
2018,800000.0,90,3,3,2,-23.49676593192886,-46.62435358051421,Santana
2018,850000.0,92,3,3,2,-23.598925247696048,-46.633575019958414,Vila Mariana
2019,1200000.0,74,3,3,2,-23.58817377779469,-46.63095390727381,Vila Mariana
2021,1594980.0,130,3,3,3,-23.5923120102826,-46.62594892946317,Jardim Vila Mariana
2018,1600000.0,119,3,3,3,-23.592731738691697,-46.638970748993984,Vila Mariana
2018,1690000.0,165,3,3,3,-23.532785475468287,-46.67486909532919,Perdizes
2021,1759990.0,127,3,3,3,-23.534628335045976,-46.67815087047316,Perdizes
2018,2324000.0,120,3,3,3,-23.58305256710846,-46.67229738152434,Itaim Bibi
2018,1160000.0,98,3,5,2,-23.61268065,-46.66361476814998,Indianópolis
2023,2885000.0,231,3,4,2,-22.319056051709047,-49.049218317635074,Higienópolis
2023,6000000.0,289,3,5,2,-23.55698968990809,-46.66440291879316,Cerqueira César
2023,1560000.0,130,3,5,2,-23.570859,-46.594457,Mooca
2023,1060000.0,118,3,4,2,-23.493722653141678,-46.62816875642551,Santana
2018,3231520.0,143,3,4,2,-23.593047018244857,-46.68920762914779,Vila Olímpia
2018,2463000.0,142,3,4,2,-23.59825731756425,-46.64472155780812,Vila Clementino
2018,1699000.0,185,3,4,2,-23.57464955022096,-46.645803579108176,Paraíso
2018,1500000.0,180,3,5,2,-23.648140313998127,-46.69727780360702,Santo Amaro
2018,2075000.0,198,3,4,3,-23.61008995523752,-46.68184699215069,Brooklin Novo
2023,1600000.0,177,3,5,3,-23.63308130436349,-46.73312845377042,Vila Andrade
2018,2500000.0,184,3,5,3,-23.5940307,-46.6301621,Vila Mariana
2018,2500000.0,160,3,5,3,-23.589686756924078,-46.62604536621954,Vila Mariana
2018,1550000.0,106,3,5,3,-23.594194177409943,-46.6254283152964,Jardim Vila Mariana
2018,8600000.0,186,3,4,3,-23.608944,-46.67270445,Moema
2020,2390000.0,123,3,4,3,-23.535068965660678,-46.68986450008613,Vila Pompéia
2018,2100000.0,137,3,5,3,-23.59815383406923,-46.682906595907134,Vila Olímpia
2021,1100000.0,130,3,5,3,-23.62787739583676,-46.73893365674121,Vila Andrade
2019,1900000.0,141,3,4,3,-23.62571337895768,-46.734135059468336,Vila Andrade
2023,2070000.0,148,3,5,3,-23.6054854574542,-46.66956064493751,Indianópolis
2018,6200000.0,375,3,6,4,-23.54193195,-46.6629588787775,Higienópolis
2018,3500000.0,227,3,5,4,-23.54782535,-46.56097015,Vila Gomes Cardim
2018,2750000.0,250,3,4,4,-23.604828051151003,-46.65650965094722,Moema
2018,3450000.0,330,3,8,4,-23.5137228,-46.62600613655272,Santana
2018,3300000.0,203,3,5,4,-23.55670089031135,-46.56718792679954,Jardim Anália Franco
2021,7000000.0,260,3,4,4,-23.4674102,-47.4404657,Jardim Morumbi
2023,3780000.0,284,3,4,4,-23.54531807680342,-46.66083974983923,Higienópolis
2019,1700000.0,260,4,4,2,-23.5353971,-46.66069342417005,Santa Cecília
2018,2990000.0,270,4,4,2,-23.580608602874385,-46.67386706895287,Itaim Bibi
2018,1537000.0,156,4,5,2,-23.64771798185014,-46.66810825420462,Vila Mascote
2021,3472540.0,180,4,5,2,-23.594789719520005,-46.63791580270094,Vila Clementino
2022,1700000.0,141,4,5,2,-23.56184215,-46.6014335,Mooca
2019,2100000.0,145,4,4,2,-23.57391835700172,-46.707328692563856,Butantã
2018,1350000.0,158,4,4,2,-23.56145395119144,-46.55787843054275,Jardim Anália Franco
2018,2900000.0,184,4,4,2,-23.525878977617158,-46.701344748699206,Vila Romana
2024,4600000.0,197,4,5,3,-23.5761919963882,-46.64798103698969,Paraíso
2020,1080000.0,176,4,4,3,-23.611212666794483,-46.62593555375058,Bosque da Saúde
2018,3550000.0,181,4,5,3,-23.58201506044492,-46.67449954380559,Itaim Bibi
2018,2870000.0,284,4,5,3,-23.52209925,-46.727866500011885,Bela Aliança
2018,1998000.0,180,4,5,3,-23.6090743,-46.65860396963964,Indianópolis
2018,2970000.0,176,4,5,3,-23.5674428,-46.62305273471074,Cambuci
2018,6224000.0,251,4,6,3,-23.60287857031622,-46.66069184784751,Indianópolis
2021,8480000.0,280,4,4,4,-23.59886435,-46.66394935,Moema
2018,13200000.0,375,4,6,4,-23.59886435,-46.66394935,Moema
2021,18000000.0,469,4,4,6,-23.60090837941761,-46.66660095532761,Moema
2018,3200000.0,250,4,4,4,-23.589686756924078,-46.62604536621954,Vila Mariana
2018,899000.0,200,4,5,4,-23.62443560868726,-46.62180069801564,Vila Santo Estéfano
2018,2900000.0,240,4,4,4,-23.53399765,-46.65529,Santa Cecília
2024,4135000.0,370,4,4,5,-23.644992042054284,-46.67328526262149,Santo Amaro
